Sample,File,Log Likelihood,# of Tokens,Perplexity
312,chunk_60432.txt,2.68440580368042,669,14.649494171142578
313,chunk_46787.txt,3.33388090133667,285,28.046979904174805
314,chunk_15969.txt,2.6617865562438965,601,14.321852684020996
315,chunk_38127.txt,2.8573014736175537,457,17.41446876525879
316,chunk_23085.txt,2.6843528747558594,423,14.64871883392334
317,chunk_52855.txt,2.5658669471740723,515,13.011934280395508
318,chunk_55708.txt,3.089447021484375,446,21.964927673339844
319,chunk_34726.txt,2.4400553703308105,983,11.473676681518555
320,chunk_1862.txt,3.129234790802002,383,22.856483459472656
321,chunk_61555.txt,1.823890209197998,797,6.195915222167969
322,chunk_51001.txt,2.3678529262542725,579,10.67444896697998
323,chunk_27007.txt,2.8823885917663574,1450,17.856874465942383
324,chunk_33047.txt,2.626095771789551,706,13.819708824157715
325,chunk_32502.txt,2.526130199432373,789,12.505020141601562
326,chunk_14724.txt,2.749011754989624,772,15.627181053161621
327,chunk_45894.txt,3.22198486328125,858,25.07784652709961
328,chunk_49633.txt,2.572845458984375,715,13.103055000305176
329,chunk_18375.txt,2.907782793045044,741,18.316143035888672
330,chunk_50968.txt,2.705925226211548,782,14.968159675598145
331,chunk_18957.txt,2.572406768798828,1052,13.097309112548828
332,chunk_59100.txt,2.309945583343506,168,10.07387638092041
333,chunk_10290.txt,2.900421619415283,672,18.181808471679688
334,chunk_59641.txt,2.867645263671875,1176,17.595535278320312
335,chunk_1436.txt,2.747981071472168,534,15.611082077026367
336,chunk_8984.txt,2.740816593170166,462,15.49963665008545
337,chunk_17765.txt,3.0014572143554688,697,20.11482810974121
338,chunk_62487.txt,1.9104470014572144,887,6.756108283996582
339,chunk_60653.txt,2.777017116546631,869,16.071012496948242
340,chunk_50893.txt,2.2272844314575195,630,9.274645805358887
341,chunk_40758.txt,2.664231777191162,1003,14.356916427612305
342,chunk_35359.txt,2.5257601737976074,826,12.500393867492676
343,chunk_12438.txt,2.7286531925201416,768,15.312250137329102
344,chunk_48820.txt,2.5407068729400635,656,12.688637733459473
345,chunk_30254.txt,2.3162405490875244,418,10.137491226196289
346,chunk_24542.txt,2.656008243560791,882,14.239336013793945
347,chunk_43252.txt,2.964973211288452,308,19.394184112548828
348,chunk_26689.txt,2.2688515186309814,586,9.668291091918945
349,chunk_47945.txt,2.7725696563720703,563,15.99969482421875
350,chunk_41318.txt,2.435103416442871,274,11.416999816894531
351,chunk_412.txt,2.6634485721588135,951,14.34567642211914
352,chunk_36300.txt,2.4951419830322266,1027,12.123455047607422
353,chunk_45445.txt,2.811793804168701,580,16.639739990234375
354,chunk_41419.txt,2.7432565689086914,883,15.537501335144043
355,chunk_49044.txt,2.6031012535095215,626,13.5055570602417
356,chunk_2479.txt,2.412403106689453,311,11.160749435424805
357,chunk_62920.txt,2.622185230255127,763,13.765771865844727
358,chunk_15878.txt,2.357839345932007,841,10.568093299865723
359,chunk_62703.txt,2.466081142425537,638,11.77620792388916
360,chunk_33829.txt,2.8797767162323,755,17.81029510498047
361,chunk_43502.txt,2.6696412563323975,839,14.43479061126709
362,chunk_5533.txt,2.9119462966918945,241,18.392560958862305
363,chunk_35060.txt,2.701996088027954,889,14.909461975097656
364,chunk_16497.txt,2.556224822998047,797,12.88707447052002
365,chunk_149.txt,2.4656355381011963,767,11.770960807800293
366,chunk_60526.txt,2.6940102577209473,704,14.790872573852539
367,chunk_21210.txt,2.827033281326294,929,16.895263671875
368,chunk_1440.txt,2.572526693344116,738,13.09887981414795
369,chunk_16460.txt,2.6061344146728516,316,13.546584129333496
370,chunk_46733.txt,2.2505362033843994,845,9.49282455444336
371,chunk_45293.txt,2.4116036891937256,846,11.151830673217773
372,chunk_51422.txt,2.997124433517456,810,20.027862548828125
373,chunk_59748.txt,2.6663129329681396,664,14.386826515197754
374,chunk_39155.txt,2.3534164428710938,797,10.521454811096191
375,chunk_28732.txt,2.57631778717041,731,13.148633003234863
376,chunk_49265.txt,2.5982391834259033,511,13.440051078796387
377,chunk_18296.txt,2.984255790710449,695,19.77178382873535
378,chunk_37386.txt,2.750795602798462,670,15.655081748962402
379,chunk_51080.txt,2.463635206222534,977,11.74743938446045
380,chunk_39089.txt,2.65109920501709,511,14.169605255126953
381,chunk_4320.txt,2.917161464691162,1308,18.488731384277344
382,chunk_31622.txt,2.6859238147735596,768,14.671748161315918
383,chunk_36477.txt,2.3633642196655273,666,10.626642227172852
384,chunk_13452.txt,2.5648720264434814,866,12.998994827270508
385,chunk_11868.txt,3.3868048191070557,1403,29.57131576538086
386,chunk_49190.txt,2.062666654586792,393,7.866920471191406
387,chunk_33902.txt,2.770993232727051,745,15.974493026733398
388,chunk_39754.txt,2.5788886547088623,1000,13.182479858398438
389,chunk_20304.txt,2.352321147918701,866,10.509936332702637
390,chunk_608.txt,3.4144504070281982,926,30.400236129760742
391,chunk_18300.txt,2.3462941646575928,755,10.446784019470215
392,chunk_40111.txt,2.3871383666992188,923,10.882308006286621
393,chunk_11356.txt,2.6395347118377686,560,14.006685256958008
394,chunk_30389.txt,2.7668440341949463,363,15.908348083496094
395,chunk_30633.txt,2.718571662902832,623,15.158655166625977
396,chunk_57595.txt,2.334944248199463,757,10.32888412475586
397,chunk_16965.txt,2.645137310028076,1658,14.085378646850586
398,chunk_15018.txt,2.6370465755462646,915,13.971878051757812
399,chunk_19661.txt,2.531010866165161,832,12.566203117370605
400,chunk_29167.txt,2.519789934158325,810,12.425987243652344
401,chunk_41141.txt,2.6262388229370117,942,13.821686744689941
402,chunk_24013.txt,3.4391210079193115,761,31.159557342529297
403,chunk_15791.txt,2.463837146759033,955,11.749812126159668
404,chunk_156.txt,2.812204599380493,1655,16.646577835083008
405,chunk_30802.txt,3.0154178142547607,772,20.397611618041992
406,chunk_9662.txt,2.693580389022827,753,14.784515380859375
407,chunk_38980.txt,3.0228097438812256,485,20.548948287963867
408,chunk_42061.txt,2.4588754177093506,776,11.691656112670898
409,chunk_54012.txt,2.5249221324920654,862,12.489922523498535
410,chunk_29441.txt,2.9735851287841797,892,19.561925888061523
411,chunk_18046.txt,2.923175573348999,1161,18.60025978088379
412,chunk_12842.txt,2.3681700229644775,466,10.677833557128906
413,chunk_52186.txt,2.7242095470428467,491,15.244359016418457
414,chunk_30894.txt,2.5729215145111084,889,13.104052543640137
415,chunk_4690.txt,2.793044090270996,760,16.330657958984375
416,chunk_44106.txt,2.7375311851501465,2373,15.448797225952148
417,chunk_22931.txt,2.634003162384033,635,13.929420471191406
418,chunk_11261.txt,2.825453758239746,505,16.86859703063965
419,chunk_3090.txt,2.4524426460266113,722,11.616687774658203
420,chunk_55709.txt,2.754405975341797,643,15.711705207824707
421,chunk_7558.txt,2.7301254272460938,794,15.334810256958008
422,chunk_10812.txt,1.9625194072723389,790,7.117236137390137
423,chunk_34895.txt,3.4135098457336426,1623,30.37165641784668
424,chunk_4885.txt,2.7058534622192383,1773,14.967084884643555
425,chunk_48122.txt,2.691972017288208,516,14.76075553894043
426,chunk_11455.txt,2.280416965484619,487,9.780757904052734
427,chunk_59835.txt,2.687340259552002,811,14.692545890808105
428,chunk_10213.txt,4.188276290893555,18,65.90908813476562
429,chunk_54680.txt,1.6924183368682861,641,5.432602405548096
430,chunk_54290.txt,2.8758864402770996,693,17.74114418029785
431,chunk_28121.txt,2.6894779205322266,2621,14.723986625671387
432,chunk_40149.txt,2.9233591556549072,763,18.603675842285156
433,chunk_53076.txt,1.5857856273651123,829,4.883126258850098
434,chunk_23686.txt,2.7920353412628174,1849,16.314189910888672
435,chunk_45428.txt,2.2806026935577393,696,9.782574653625488
436,chunk_57827.txt,2.738710880279541,553,15.467033386230469
437,chunk_57125.txt,2.1144421100616455,592,8.28496265411377
438,chunk_56508.txt,2.8890910148620605,669,17.976961135864258
439,chunk_42233.txt,2.879640579223633,593,17.807870864868164
440,chunk_43463.txt,2.7874372005462646,382,16.239347457885742
441,chunk_62707.txt,2.467849016189575,763,11.79704475402832
442,chunk_35636.txt,2.9483397006988525,425,19.07425880432129
443,chunk_38791.txt,2.405973196029663,729,11.089217185974121
444,chunk_5055.txt,2.5131258964538574,818,12.343454360961914
445,chunk_10001.txt,2.8509531021118164,631,17.30426597595215
446,chunk_62486.txt,2.859333038330078,788,17.449886322021484
447,chunk_45884.txt,2.4319214820861816,721,11.380729675292969
448,chunk_34104.txt,2.6666696071624756,4000,14.391958236694336
449,chunk_2151.txt,2.2867848873138428,434,9.843239784240723
450,chunk_17870.txt,3.126660108566284,810,22.797712326049805
451,chunk_15606.txt,2.541908025741577,662,12.703886985778809
452,chunk_28516.txt,3.21689772605896,712,24.950597763061523
