Sample,File,Log Likelihood,# of Tokens,Perplexity
388,chunk_20304.txt,2.3766441345214844,887,10.768704414367676
389,chunk_608.txt,3.4657135009765625,947,31.999284744262695
390,chunk_18300.txt,2.373821258544922,776,10.738348007202148
391,chunk_40111.txt,2.395733594894409,944,10.97624683380127
392,chunk_11356.txt,2.664175271987915,581,14.356104850769043
393,chunk_30389.txt,2.734191417694092,384,15.397289276123047
394,chunk_30633.txt,2.717879056930542,644,15.14815902709961
395,chunk_57595.txt,2.3732783794403076,778,10.73252010345459
396,chunk_16965.txt,2.655907392501831,1679,14.237900733947754
397,chunk_15018.txt,2.6419477462768555,936,14.04052448272705
398,chunk_19661.txt,2.5439770221710205,853,12.730198860168457
399,chunk_29167.txt,2.5268189907073975,831,12.513636589050293
400,chunk_41141.txt,2.632143020629883,963,13.903533935546875
401,chunk_24013.txt,3.4604759216308594,782,31.832120895385742
402,chunk_15791.txt,2.463261604309082,976,11.743050575256348
403,chunk_156.txt,2.8155996799468994,1676,16.703189849853516
404,chunk_30802.txt,3.026538848876953,793,20.625720977783203
405,chunk_9662.txt,2.7070302963256836,774,14.984708786010742
406,chunk_38980.txt,3.1301441192626953,506,22.877277374267578
407,chunk_42061.txt,2.4742658138275146,797,11.872986793518066
408,chunk_54012.txt,2.554581642150879,883,12.86591625213623
409,chunk_29441.txt,2.9988205432891846,913,20.061861038208008
410,chunk_18046.txt,2.9386422634124756,1182,18.890180587768555
411,chunk_12842.txt,2.3831050395965576,487,10.838504791259766
412,chunk_52186.txt,2.7586829662323,512,15.779047966003418
413,chunk_30894.txt,2.590827703475952,910,13.340808868408203
414,chunk_4690.txt,2.808819055557251,781,16.590312957763672
415,chunk_44106.txt,2.7357518672943115,2394,15.421334266662598
416,chunk_22931.txt,2.6556615829467773,656,14.234400749206543
417,chunk_11261.txt,2.8376967906951904,526,17.07638931274414
418,chunk_3090.txt,2.480767250061035,743,11.950429916381836
419,chunk_55709.txt,2.757899522781372,664,15.766690254211426
420,chunk_7558.txt,2.7533822059631348,815,15.69562816619873
421,chunk_10812.txt,1.9896827936172485,811,7.31321382522583
422,chunk_34895.txt,3.4260616302490234,1644,30.755279541015625
423,chunk_4885.txt,2.7165772914886475,1794,15.128453254699707
424,chunk_48122.txt,2.753551959991455,537,15.69829273223877
425,chunk_11455.txt,2.3254458904266357,508,10.231241226196289
426,chunk_59835.txt,2.699277639389038,832,14.868987083435059
427,chunk_10213.txt,6.006392002105713,39,406.0157775878906
428,chunk_54680.txt,1.7292455434799194,662,5.636399745941162
429,chunk_54290.txt,2.900010347366333,714,18.174333572387695
430,chunk_28121.txt,2.69181227684021,2642,14.758398056030273
431,chunk_40149.txt,2.9260308742523193,784,18.653446197509766
432,chunk_53076.txt,1.6156450510025024,850,5.031132221221924
433,chunk_23686.txt,2.790733814239502,1870,16.292970657348633
434,chunk_45428.txt,2.2805707454681396,717,9.782261848449707
435,chunk_57827.txt,2.769665479660034,574,15.953296661376953
436,chunk_57125.txt,2.176908493041992,613,8.818999290466309
437,chunk_56508.txt,2.9077491760253906,690,18.315526962280273
438,chunk_42233.txt,2.8866937160491943,614,17.933916091918945
