Sample,File,Log Likelihood,# of Tokens,Perplexity
387,chunk_39754.txt,2.611738920211792,1039,13.622718811035156
388,chunk_20304.txt,2.3874802589416504,905,10.886029243469238
389,chunk_608.txt,3.443402051925659,965,31.293237686157227
390,chunk_18300.txt,2.375736713409424,794,10.758936882019043
391,chunk_40111.txt,2.421696424484253,962,11.26495361328125
392,chunk_11356.txt,2.683485746383667,599,14.636022567749023
393,chunk_30389.txt,2.807464599609375,402,16.56785774230957
394,chunk_30633.txt,2.7305853366851807,662,15.341864585876465
395,chunk_57595.txt,2.417588233947754,796,11.218770027160645
396,chunk_16965.txt,2.6535208225250244,1697,14.203961372375488
397,chunk_15018.txt,2.703629732131958,954,14.933838844299316
398,chunk_19661.txt,2.547553539276123,871,12.775810241699219
399,chunk_29167.txt,2.5405993461608887,849,12.687273025512695
400,chunk_41141.txt,2.6615164279937744,981,14.317984580993652
401,chunk_24013.txt,3.466294765472412,800,32.017887115478516
402,chunk_15791.txt,2.504765272140503,994,12.24068546295166
403,chunk_156.txt,2.810037136077881,1694,16.61053466796875
404,chunk_30802.txt,3.0371198654174805,811,20.84511947631836
405,chunk_9662.txt,2.7075307369232178,792,14.992210388183594
406,chunk_38980.txt,3.109408378601074,524,22.40778350830078
407,chunk_42061.txt,2.488114595413208,815,12.038557052612305
408,chunk_54012.txt,2.541900873184204,901,12.703797340393066
409,chunk_29441.txt,2.9772567749023438,931,19.633882522583008
410,chunk_18046.txt,2.9353623390197754,1200,18.828325271606445
411,chunk_12842.txt,2.4017908573150635,505,11.042935371398926
412,chunk_52186.txt,2.7629127502441406,530,15.845931053161621
413,chunk_30894.txt,2.6250927448272705,928,13.805855751037598
414,chunk_4690.txt,2.8090295791625977,799,16.593807220458984
415,chunk_44106.txt,2.7307653427124023,2412,15.344627380371094
416,chunk_22931.txt,2.6921048164367676,674,14.762715339660645
417,chunk_11261.txt,2.877068042755127,544,17.76211929321289
418,chunk_3090.txt,2.4960806369781494,761,12.13484001159668
419,chunk_55709.txt,2.8129961490631104,682,16.659757614135742
420,chunk_7558.txt,2.7413103580474854,833,15.507292747497559
421,chunk_10812.txt,2.0222349166870117,829,7.555191516876221
422,chunk_34895.txt,3.4231271743774414,1662,30.6651611328125
423,chunk_4885.txt,2.7206878662109375,1812,15.190767288208008
424,chunk_48122.txt,2.7743186950683594,555,16.0277042388916
425,chunk_11455.txt,2.3869168758392334,526,10.879898071289062
426,chunk_59835.txt,2.7199604511260986,850,15.17972183227539
427,chunk_10213.txt,5.41817569732666,57,225.46742248535156
428,chunk_54680.txt,1.7349382638931274,680,5.668577671051025
429,chunk_54290.txt,2.9045474529266357,732,18.25697898864746
430,chunk_28121.txt,2.6774661540985107,2660,14.54818344116211
431,chunk_40149.txt,2.9126763343811035,802,18.405994415283203
432,chunk_53076.txt,1.6189367771148682,868,5.047720432281494
433,chunk_23686.txt,2.774746894836426,1888,16.034568786621094
434,chunk_45428.txt,2.314183473587036,735,10.116659164428711
435,chunk_57827.txt,2.798250675201416,592,16.415904998779297
436,chunk_57125.txt,2.168611526489258,631,8.746131896972656
437,chunk_56508.txt,2.9567465782165527,708,19.235288619995117
438,chunk_42233.txt,2.938180685043335,632,18.8814640045166
439,chunk_43463.txt,2.851219892501831,421,17.308883666992188
440,chunk_62707.txt,2.4921059608459473,802,12.086703300476074
441,chunk_35636.txt,2.9710726737976074,464,19.512840270996094
442,chunk_38791.txt,2.4421589374542236,768,11.49783706665039
443,chunk_5055.txt,2.495450258255005,857,12.127192497253418
444,chunk_10001.txt,2.8973255157470703,670,18.1256046295166
445,chunk_62486.txt,2.8676817417144775,827,17.59617805480957
446,chunk_45884.txt,2.477459669113159,760,11.910968780517578
447,chunk_34104.txt,2.6737799644470215,4000,14.494654655456543
